label,data
1,"""Hàng thu đông đẹp và tạo style riêng cho chị em, phong cách mang đậm chất japan, chất dạ thun ko dặm sót rất êm ái với làn da của các chế nhé! . Free size . Mau: đen, xám và xanh . ~~~~~~~~~~~~~~~~$$$$$$$~~~~~~~~~~~~~~~~~ . 📞📞Mua hàng liên hệ : 0906820606 viber/zalo . 🏦🏦 Ngo Thi Phuong Thao Tk :0511000416055 Ngân hàng Vietcombank - CN Q5"",,,,,,,"
1,"""Vào lúc 19h12,ngày 07/08/2016 tài khoản Vietcombank của nhóm có nhận chuyển khoản số tiền sau đây. . So du VCB + 300.000 VND.  . VNMB20160807537247.goi anh My quy Trung Thu. .  . Đó là tấm lòng của Daisy Tran gởi đến chương trình,xin tri ân tấm lòng của bạn rất nhiều nhé. .  . Và cũng cám ơn bạn đã gởi 200.000đ vào quỹ BẾP CƠM NGHĨA TÌNH nhé bạn. . Kính chúc bạn cùng gia đình luôn vui,khỏe,hạnh phúc bạn nhé."",,,,,,,"
1,"Ví xinh xinh yêu yêu ❤️ . ✅Hàng có sẵn không cần order .  . ✅Ship Cod Toàn quốc ,,,,,,,"
1,"Khen thưởng các bạn sinh viên năng động tham dự chương trình 60 Phút Mở cùng VTV6,,,,,,,"
1,"""Ngay lúc này tại the KAfe Điện Biên Phủ - chương trình """"60 Phút Mở: những bí kíp chưa bao giờ được hé lộ để săn học bổng các trường TOP Anh và Mỹ"""" đang diễn ra ✌✌😆"",,,,,,,"
1,"""[ CÀ PHÊ DU HỌC CÙNG INDEC] .  . Ngày 15/07 vừa qua, Du học INDEC đã tổ chức buổi Coffee Talk: “60 Phút Mở: Những bí kíp chưa bao giờ được hé lộ để săn học bổng các trường TOP tại Anh và Mỹ”. Buổi giao lưu diễn ra rất thành công trong không khí sôi nổi và ấm cúng tại The KAfe, Hà Nội."",,,,,,,"
1,"""Tôi yêu """" 60 Phút Mở: . Thể loại: Talkshow - phát hành tháng 5/2015.  . đề cập những vấn đề nóng trong xã hội ^^"",,,,,,,"
1,"Tôi đã thích video https://t.co/AJTqwyF41i 60 Phút Mở - Làm từ thiện để làm gì? trên @YouTube,,,,,,,"
1,"""Chương trình 60 Phút Mở VTV với chủ đề: Chia sẻ trên mạng xã hội để làm gì? .  . Một chủ đề hấp dẫn và đúng tâm lý của nhiều người khi mà tại Việt Nam số lượng tài khoản Facebook đã lên đến con số 30 triệu người dùng. Đặc biệt có sự tham gia của MC Phan Anh, ông bố rất dễ thương trong chương trình Bố ơi mình đâu thế? "",,,,,,,"
1,"""Hôm nọ thấy Ly Hong Tuan chụp ảnh chung với Hồng Thanh Quang khách mời của chị Tạ VTV trong TALK SHOW """"60 phút úp úp mở mở"""" ấy nhầm """"60 Phút Mở"""" trông đẹp đôi phết."",,,,,,,"
1,"""Nếu xét về mặt tích cực thì rõ ràng mục đích của chương trình 60 Phút Mở hôm đó là tốt, kêu gọi mọi người chia sẻ thông tin có ý thức. Nhưng thử phân tích kỹ một chút, BIT nghĩ sao khi VTV không đưa ví dụ nào khác ngoài việc Phan Anh chia sẻ link cá chết, phán xét PA khá nặng nề, Phan Anh là đối tượng công kích chính hay là VTC?"",,,,,,,"
1,"""Mình thích tôi lên tiếng và 60 Phút Mở, đề cập rất nhiều vấn đề mà khán giả quan tâm"",,,,,,,"
1,"""Nổi tiếng với căn hộ cao cấp, xế xang... Nhiều người sau khi nhìn loạt ảnh này sẽ bất ngờ hơn nữa!"",,,,,,,"
1,"Theo cá nhân tôi nhìn bức ảnh họ chụp với nhau quá thân thiện  thì chẳng nên trách mắng ai cả. ..60 Phút Mở có lạ lắm đâu  !!!,,,,,,,"
1,"mình xin nêu thêm ý kiến:  . để 60 Phút Mở thêm cuốn hút hơn: . Mời thêm nhiều hơn các bạn trẻ tham gia đối thoại,,,,,,,"
1,"Nếu mang thai ngoài ý muốn... . Bạn có ý định nạo phá thai?  . Quan điểm của bạn thế nào về các quy định nạo phá thai hiện nay? Hãy cho chúng tôi biết ý kiến của bạn!  . Ý kiến của các bạn sẽ trở thành những chủ đề nóng bỏng tại chương trình 60 Phút Mở số sắp tới!,,,,,,,"
1,"Thích a ở chỗ là dám nói dám làm và làm sai dám nhận. cuộc đời ai dám chắc mình ko từng 1 lần sai đúng ko a.mong a và gia đình luôn thật nhiều sức khoẻ để làm những việc có ích cho đời. ,,,,,,,"
1,"giờ mới thấy mấy ông bà trong 60 Phút Mở nói cũng có lí,,,,,,,"
1,"Qua đây cũng phải  cảm ơn “60 Phút Mở” vì tạo ra “Người hùng” Phan Anh...Phan Anh đã làm một điều không SAO nào DÁM làm (y),,,,,,,"
1,"Chuẩn bị có 60 Phút Mở coi rồi he he,,,,,,,"
1,"""BREAKING NEWS : CÁC BẠN ĐÃ BIẾT TIN GÌ CHƯA???? . Tin mới nhất vừa được chúng tôi cập nhật:  . 60 Phút Mở - Talkshow hot nhất cho các bạn trẻ bày tỏ quan điểm, suy nghĩ của mình về các vấn đề xã hội chuẩn bị lên sóng.  . Hãy like và share fanpage của chương trình để có cơ hội là khán giả đầu tiên được trực tiếp tham gia ghi hình talkshow HOT nhất VTV6: . https://www.facebook.com/60phutmo"",,,,,,,"
1,"Video 60 Phút Mở : Chia sẽ trên mạng xã hội để làm gì ? . Cả nhà đã xem chưa nak... . 1 like ủng hộ anh Phan Anh . 1 comment nêu suy nghĩ chính kiến bản thân nhé ^_^,,,,,,,"
1,"""Chào bạn, cảm ơn sự ủng hộ và ý kiến đóng góp của bạn dành cho chương trình 60 Phút Mở. Hiện tại, bạn có thể xem lại chương trình 60 Phút Mở ở địa chỉ http://vtv.vn/video/60-phut-mo-dung-lai-khi-gap-tai-nan-giao-thong-128950.htm bạn nhé."",,,,,,,"
1,"Rất cảm ơn chia sẻ của bạn dành cho 60 Phút Mở.,,,,,,,"
1,"60 Phút Mở là một chương trình Mở. Tôi nghĩ VTV làm chương trình muốn nói lên quyền tự do ngôn luận. Tôn trọng người khác chính là tôn trọng bản thân mình.,,,,,,,"
1,"Người nổi tiếng...kkk... Chuẩn bị được mời lên ct 60 Phút Mở...kk...,,,,,,,"
1,"""Kết thúc chương trình, thông điệp cuối cùng mà MC Phan Anh gửi đến người xem chính là """"đừng im lặng"""". . Bạn sẽ ủng hộ anh ấy chứ?!"",,,,,,,"
1,"""Đây là bản sắc văn hóa, cần phải bảo tồn ' trích 60 Phút Mở'"",,,,,,,"
1,"""Chả cần biết ai đúng, ai sai, chả cần biết động cơ thực sự là gì. Tôi chỉ biết luôn thích anh MC Phan Anh. Sau chương trình này, tôi  lại càng thấy quý mến anh hơn và nể cách ứng xử của anh với dư luận. P/s: Cô bạn đồng nghiệp của tôi sau khi xem đoạn đầu của 60 Phút Mở đã khóc vì thương anh, và vì ức BBT chương trình."",,,,,,,"
1,"và cuối cùng chúc cho 60 Phút Mở luôn được mọi người yêu thích và ủng hộ.,,,,,,,"
1,"Trường quay 60 Phút Mở s14. Đẹp đấy,,,,,,,"
1,"""Chị Loan ơi ! Chị có thể làm thêm 1 chương trình 60 Phút Mở về tác dụng của """"Phê và Tự phê"""" không. Em thấy bác đứng cạnh Giáo sư Xoay khen cái phương pháp này là phương pháp góp ý nhau tốt nhất."",,,,,,,"
1,"VNPT sẵn sàng ứng cứu các sự cố an ninh mạng . #vinaphone #VNPT #sucomang,,,,,,,"
1,"Vui giáng sinh nhanh tay ring quà xinh cùng VNPT Vinaphone Lai Châu - kính mời quý khách hàng đến giao dịch tai các điểm giao dịch của VNPT Lai Châu để nhận quà,,,,,,,"
1,"VNPT ký hợp tác với NTT Data Nhật Bản... đỉnh cao chất lượng...,,,,,,,"
1,"MyTV - Truyền hình tương tác hàng đầu Việt Nam với các tính năng vượt trội: . - Tạm dừng . - Tua đi tua lại . - Tương tác hai chiều . Tặng 3 tháng cước sử dụng và 1 tháng gói Film cho khán giả yêu thích MyTV .,,,,,,,"
1,"""Phải yêu nghề, yêu sản phẩm dịch vụ của VNPT như nông dân yêu bưởi, Bill Gate yêu Windows . Yêu VNPT để cùng nhau phát triển chuyên biệt, khác biệt và phục vụ cộng đồng."",,,,,,,"
1,"Chúc cả nhà ngủ ngon lấy sức cho tuần mới nhé! .  . #vinaphone #VNPT #chucngungon,,,,,,,"
1,"""Đoàn Roadshow Trung tâm kinh doanh VNPT - Hải Phòng với sự tham gia của gần 100 CBCNV trong tiết trời lất phất mưa xuân """"Lộc tràn Đại phát""""  đã ghi lại những hình ảnh đẹp nhất trong chuỗi sự kiện chào đón đầu số mới 088."",,,,,,,"
1,"Nghĩa tình là sức mạnh của tập thể VNPT!,,,,,,,"
1,"""Bên mình dùng phần mềm của VNPT. Cài đặt nhanh, giao diện dễ sử dụng, hiện tại chưa thấy lỗi gì. Mà giá cũng mềm."",,,,,,,"
1,"""Viettel và VNPT VinaPhone sẽ đồng loạt tung ra thị trường các đầu số thuê bao 10 số mới. Theo quan niệm của người sử dụng, 2 đầu số 0888 của VinaPhone và 0868 của Viettel, là số """"song phát"""" và """"lộc phát""""."",,,,,,,"
1,"Sôi động cùng 088....của VNPT....,,,,,,,"
1,"VNPT đây vẫn zô bình thường mà thánh.,,,,,,,"
1,":| nhà mình cũng VNPT và đang cmt bthuong đây =))),,,,,,,"
1,"""Chúc mừng sinh nhật bạn Tuấn VNPT. Chúc ông bạn cùng lớp, cùng phòng đại học bk dt7 sức khỏe. Tiếp tục những tours thú vị"",,,,,,,"
1,"""🎁ĐIỆN THOẠI ĐÃ VỀ TAY! 🎁 . Chúc mừng bạn Dương đã nhận được phần thưởng giá trị nhất trong minigame vừa qua của VNPT SmartBox - 01 chiếc điện thoại VIVAS Lotus S2 made by VNPT Technology trị giá 1.590.000 đồng . Chúc bạn năm mới hạnh phúc, mạnh khỏe để tiếp tục đồng hành cùng VNPT SmartBox!"",,,,,,,"
1,"Nhà mình VNPT dùng 8.8.8.8 vẫn vào được bình thường nha~~,,,,,,,"
1,"""Tăng băng thông lên gấp đôi, giảm giá cước, trang bị thiết bị Wifi chỉ có ở VNPT. Kính mời quý khách hãy liên hệ với điểm giao dịch gần nhất để được tư vấn lắp đặt dịch vụ. Hoặc liên hệ số ĐT Mr Thanh: 0915478558; 02183862399."",,,,,,,"
1,"ĐƯƠC miễn phí 700 phút tới số di động MobiFone Vinaphone và cố định VNPT toàn quốc See More,,,,,,,"
1,"Đẹp quá VNPT.,,,,,,,"
1,"""Sau một thời gian dài im hơi lặng tiếng, ca nhạc sĩ Quách Beem trở lại với những sáng tác mới nhất trong single """"Ngày Em Đi"""". Trong đó ca khúc chủ đề được xem là ca khúc mà Quách Beem đã chăm chút và kỳ vọng rất nhiều. . Hãy cùng PLAY và cảm nhận ngay nhé các bạn! <3 . http://chacha.vn/album/ngay-em-di,vEZ2.html .  . #vinaphone #VNPT #chacha #nhactre #quachbeem"",,,,,,,"
1,"Xài mạng VNPT vẫn vào bt.,,,,,,,"
1,"""Sau 2 năm triển khai Đề án Tái cơ cấu VNPT của Thủ tướng Chính phủ phê duyệt, VNPT đã phát triển mạnh mẽ, hiệu quả và năng động."",,,,,,,"
1,"""Để phục vụ tốt nhất cho khách hàng đăng ký sử dụng internet Cáp Quang VNPT Time City, VNPT Hà Nội áp dụng đăng ký trực tiếp qua tổng đài: 0946.585.882./"",,,,,,,"
1,"Chuẩn cuối cùng lại quay về VNPT là oke. Chậm nhưng mà chắc,,,,,,,"
1,"Tôi là người VNPT: Trẻ trung - Năng động - Nhân văn.,,,,,,,"
1,"VNPT Technology ra mắt thành công nền tảng IoT Smart Connected Platform,,,,,,,"
1,"VNPT chính thức tuyên bố VinaPhone là mạng di động có vùng phủ 3G rộng nhất  . http://ictnews.vn/vien-thong/vinaphone-la-mang-di-dong-co-vung-phu-song-3g-rong-nhat-133813.ict,,,,,,,"
1,"""🌷 Nhân dịp 8/3 VNPT Vinaphone Gia Lộc kính chúc các cô các dì sức khoẻ - công tác tốt. . 🌷 Chúc các chị e ngày càng xinh đẹp, trẻ trung, rực rỡ, iu đời.  .  . 🌷 Hiện nai đầu số 088 đã có mặt tại Hải Dương, kính mời cô dì chú bác a e bạn bè chọn cho mình 1 số để 2016 này đánh dấu sự đại phát - 88."",,,,,,,"
1,":v 🌴 VNPT - cuộc sống đích thực  🎉 🎉,,,,,,,"
1,"""Tết của bạn như thế nào? Còn chúng tôi - 3 thành viên của Biệt Đội Kết Nối Không Giới Hạn vẫn đang miệt mài với công việc, để mang đến cho các bạn một cái Tết kết nối, kết nối nhiều hơn nữa <3 .  . #VNPT #ConnectioCrew"",,,,,,,"
1,"Đón Xuân mới rực rỡ niềm vui cùng MUA HÀNG VNPT!,,,,,,,"
1,"""Từ ngày 01/04/2015 Vinaphone tung ra kho số đẹp 10 số, thỏa sức chọn số và nhiều trải nghiệm từ Vinaphone Với 2 triệu số mới  0911&0941. Bạn muốn Phát tài, Phát lộc, Phát vinh hoa nhanh tay chọn cho mình một số đẹp theo ý muốn, chi tiết liên hệ 052.800126 hoặc các điểm giao dịch của VNPT Quảng Bình."",,,,,,,"
1,"""“Tôi nghĩ rằng nếu tất cả cùng đồng lòng đoàn kết thì chúng ta sẽ vượt qua được khó khăn và hướng tới tương lai tươi sáng của VNPT, trước mắt có thể có khó khăn nhưng về lâu dài thì vẫn có nhiều thuận lợi”."",,,,,,,"
1,"""Mình rất hài lòng với dịch vụ internet 3G của VNPT - VinaPhone, nhưng ko biết khi nào Vinaphone thử nghiệm 4G  nhỉ :v"",,,,,,,"
1,"Một nghĩa cử cao đẹp #VNPT,,,,,,,"
1,"em yêu thích công nghệ thông tin.....,,,,,,,"
1,"Sức lan tỏa lớn từ Khách hàng trong ngày Trung tâm kinh doanh VNPT-LAO CAI khai trương đầu số 088 ĐẠI LỘC PHÁT tại LÀO CAI ,,,,,,,"
1,"""Tại sao bạn nên chọn Internet Cáp quang FiberVNN??? . - Được phân phối bởi VNPT - một trong những nhà phân phối dịch vụ mạng lớn nhất Việt Nam . - Chất lượng làm nên thương hiệu, phục vụ hàng trăm nghìn khách hàng mỗi năm . - Đường truyền ổn định, tốc độ đúng cam kết. . - "",,,,,,,"
1,"Mình ở 4B dùng quang của VNPT thấy hài lòng.,,,,,,,"
1,"""CMC fb như rồng luôn \m/ . Hiện tại GC DK đang phục vụ các bạn vs 2 đường truyền cáp quang của 2 nhà mạng CMC và VNPT, giảm thiểu các rủi ro về đường truyền nha !!!"",,,,,,,"
1,"""Nhân dịp Đón chào Xuân mới 2016, Trung tâm Kinh doanh VNPT- Lào Cai tổ chức CTKM đặc biệt dịch vụ truyền hình MyTV và truy cập internet cáp quang siêu tốc với tên gọi """"Vui Tết Bính Thân cùng VNPT"""" kể từ ngày 15/01/2016-29/02/2016, hãy nhanh tay số lượng có hạn."",,,,,,,"
1,"Những tấm gương tiêu biểu của VNPT Đà Nẵng. . Xin chúc mừng các bạn!,,,,,,,"
1,"""Tuần vừa qua VNPT Smart Box đã update 1 loạt phim mới ra năm nay, hi vọng những chị em phụ nữ sẽ có những giây phút thư giãn thoải mái bên gia đình và người đàn ông yêu thương của mình."",,,,,,,"
1,"""Sắp có kết quả trúng tuyển vào Lê Hồng Phong rồi nha!!! Các bạn nắm lịch để nghe thông báo kết quả từ tổng đài VNPT, từ trang web của trường và danh sách trực tiếp tại trường nhé.  . Mà #Lười đã thấy có em biết mình đỗ rồi nha.  . Chúc các em may mắn. LHP welcome you!!!! .  . #k97_is_coming  . #Lười"",,,,,,,"
1,"TTKD VNPT - Đà Nẵng tổ chức sơ kết Chương trình 19 tỉnh trọng điểm và tôn vinh các Best seller! 👑👑👑👑👑👑👑👑👑👑👑👑👑👑👑 Chúc mừng các chiến binh xanh!🌹🌻🌸🍀🍁,,,,,,,"
1,"""Anh Yên VNPT quản trị Fanpage quá dỉnh, chỉ viết thơ, lời ít ý nhiều. . Anh làm 1 tháng tăng like bằng em làm 3 năm hihihi Tôi Yêu VNPT là của em đấy. . Chúc anh luôn có thơ hay, ý tưởng khác biệt và hiệu quả. . Cảm ơn anh ngày đêm làm xứ giả truyền thông cho VNPT."",,,,,,,"
1,"""VNPT-Net: Thưởng nóng """"ngay và luôn"""" .  . Các anh chị em cố gắng làm hết sức mình, nhiệt huyết và có khát vọng thì chắc chắn sẽ được các đồng nghiệp ghi nhận, Ban lãnh đạo biểu dương và khen thưởng kịp thời./. .  http://VNPTnet.vn/tin-tuc/chi-tiet/Hoan-thanh-xuat-sac-cong-viec--thuong-nong--ngay-va-luon--p20238.html"",,,,,,,"
1,"VNPT Bến Tre cố lên,,,,,,,"
1,"Nói cho mà nghe chứ VNPT ping chơi CFTQ là số dzách đấy mấy chú.,,,,,,,"
1,"Chào mừng ngày Giải phóng miền Nam 30/4 và Quốc tế lao động 1/5. Chúc đại gia đình VNPT VinaPhone và các bạn khách hàng một kỳ nghỉ lễ vui vẻ ^^,,,,,,,"
1,"""(TB) UU DAI DAC BIET NHAN DIP THANH LAP TONG CONG TY VNPT VinaPhone - Tang 100% gia tri & 100% ngay su dung cho Quy khach nap the trong ngay hom nay, 11/8/2015. Chuong trinh ap dung cho tat ca TB tra truoc. CSKH 9191 (200 d/p)."",,,,,,,"
1,"VNPT LAI CHÂU VÔ ĐỊCH GIẢI CẦU LÔNG CÁC DOANH NGHIỆP TỈNH LAI CHÂU... Cặp đôi Trần Minh - Đình Toan đã xuất sắc vượt qua các đội mạnh giành vô địch giải đôi nam - Giải cầu lông các doanh nghiệp tỉnh Lai Châu 2015...VNPT Lai Châu ...thể thao mạnh KD tốt...,,,,,,,"
1,"mong VNPT - Vinaphone sẽ ra thêm 1 gói để xem phim thả ga như của Viettel. chắc chắn sẽ có nhiều người đăng kí lắm đó ạ,,,,,,,"
1,"""Nhà văn Gào, MC Phan Anh, DJ Trang Moon, VJ Kaylee, Soobin hay Kiều Trinh, Vương Anh, Bảo Linh…. đã là những người đầu tiên sở hữu số di động 0888 sành điệu và mang ý nghĩa đại phát, phát tài, phát lộc, may mắn của Vinaphone rồi.  . Còn bạn thì sao?  . ĐÚNG 08H 08 PHÚT NGÀY 08/03/2016 hãy đến ngay các điểm giao dịch của VNPT Đắk Lắk để sở hữu cho mình một số di động 088 sành điệu và ý nghĩa nhé ;)"",,,,,,,"
1,"""Tiên phong trong việc đưa internet cáp quang về Việt Nam, FiberVNN của VNPT - Vinaphone đảm bảo: . >> Chất lượng truyền dẫn tín hiệu bền bỉ và ổn định, không bị suy hao tín hiệu bởi nhiễu điện từ, thời tiết hay chiều dài cáp. . >> Độ bảo mật rất cao: hầu như không thể bị đánh cắp tín hiệu trên đường dây. . >> Ứng dụng hiệu quả với các dịch vụ mở rộng. .  . Gọi ngay 1800 1166 để đăng ký bạn nhé! :D"",,,,,,,"
1,"Ưu đãi bất ngờ. Ngày mai đến ngay điểm giao dịch VNPT Bến Tre bạn sẽ biết ngay.,,,,,,,"
1,"Thứ sáu tuần này (08/04/2016) trung tâm kinh doanh VNPT Bắc Giang sẽ tổ chức khai trương điểm bán hàng Vinaphone tại ngã tư thị trấn Thanh Sơn - Huyện Sơn Động ... Mọi người tới tham dự để nhận nhưng phần quà đặc biệt nhé.....hen gặp mọi người vào thứ 6 ......,,,,,,,"
1,"Chúc mừng VNPT Vinaphone!,,,,,,,"
1,"VNPT Quảng Bình vừa tổ chức trao giải nhất cho anh Nguyễn Văn Hùng - Bố Trạch là thuê bao #MyTV may mắn trúng thưởng trong chương trình Khuyến Mãi dịch vụ MyTV do #VNPT Quảng Bình tổ chức. . 🎉 Xin nhiệt liệt chúc mừng 🎉,,,,,,,"
1," Chúc mừng khách hàng đầu tiên sở hữu sản phẩm đầu thu truyền hình số thế hệ mới nhất của VNPT Technology . <3 <3 <3,,,,,,,"
1,"Trời mưa ướt áo ướt quần làm sao ướt nổi tinh thần VNPT,,,,,,,"
1,"""Chưa ad ơi ! Đang ngồi hóng tin từ cửa hàng Viettel,  Đang sài VNPT gần 5 năm rồi, giờ muốn chuyển sang Viettel vì mạng Viettel là ok nhất Việt nam, mấy thằng bạn làm chủ mấy tiệm nét bảo thế ! Nên muốn chuyển qua"",,,,,,,"
1,"""Chúc các anh LĐ VNPT có sức khỏe dồi dào, trí tuê minh mẫn, trong sáng để lãnh đạo và đưa sự nghiệp tập đoàn VNPT ngày càng phát triển."",,,,,,,"
1,"VNPT sẽ hợp tác với tác giả để các sản phẩm CNTT của Nhân tài Đất Việt 2015 sớm được triển khai,,,,,,,"
1,"""DÙ LÀ PHƯƠNG XA - AI CŨNG CÓ QUÀ .  Cơn bão Quà tặng của FIBER VNN, Mega VNN và My TV đang lan rộng ra khắp các Tỉnh thành trên cả nước. Cùng chờ đợi khuyến mãi khủng mức giá ưu đãi, quà tặng hấp dẫn gõ cửa tỉnh bạn từ Muahang VNPT nhé!  . VNPT - Mang cáp quang đi khắp mọi miền - Hãy cùng dõi theo MUA HÀNG VNPT để xem thông tin khuyến mại nhé!"",,,,,,,"
1,"VNPT ưu ái mạng giáo dục quá VNPT - Vinaphone,,,,,,,"
1,"""Sáng nay, ngày 16/5/2016, sau lễ chào cờ, công ty xe điện Terra Motor (Nhật) đã tổ chức lễ trao tặng 3 chiếc xe đạp điện cho các em học sinh có hoàn cảnh khó khăn trường THPT chuyên Thoại Ngọc Hầu với tổng giá trị là 42 triệu đồng. Cùng với đó là chương trình rút thăm trúng máy tính bảng lần 3 cũng là lần cuối trong năm học này do công ty VNPT tài trợ."",,,,,,,"
1,"""[ICT News] Ông Trần Mạnh Hùng - Chủ tịch Hội đồng thành viên của VNPT chia sẻ, trong năm 2015, 100% thiết bị đầu cuối trên mạng VNPT là do VNPT tự sản xuất. Ông cũng cho biết, VNPT sẽ xây dựng khối công nghiệp trở thành trụ cột chiến lược và cũng là vũ khí cạnh tranh của VNPT. VNPT Technology sẽ trở thành nòng cốt trong khối công nghiệp này."",,,,,,,"
1,"""Tiên phong trong việc đưa internet cáp quang về Việt Nam, FiberVNN của VNPT - Vinaphone đảm bảo: . >> Chất lượng truyền dẫn tín hiệu bền bỉ và ổn định, không bị suy hao tín hiệu bởi nhiễu điện từ, thời tiết hay chiều dài cáp. . >> Độ bảo mật rất cao: hầu như không thể bị đánh cắp tín hiệu trên đường dây. . >> Ứng dụng hiệu quả với các dịch vụ mở rộng. .  . Gọi ngay 1800 1166 / (036)800 126 để đăng ký bạn nhé!"",,,,,,,"
1,"Xin cảm ơn anh chị em VNPT đã để lại cho em một số tuyệt vời... Mình nghỉ ngơi được rồi. 😌😌,,,,,,,"
1,"""Với 165,000đ bạn có gì?  . Nắm bắt ngay ưu đãi hấp dẫn từ MUA HÀNG VNPT. Với 165,000đ không những bạn được lướt net thả ga tốc độ cao 12 Mbps mà còn nhận ngay SIM ezCom cực hot với 15GB 3G tốc độ cao trong 03 tháng. Còn chần chừ gì nữa, nhanh tay lắp ngay Fiber Online trước ngày 31/03/2016 tại đây: https://muahangonline.VNPT.vn/"",,,,,,,"
1,"Buổi khai trương đầu số mới đầu số 088. Mong các khách hàng ủng hộ cho VNPT- Vinaphone nhiều hơn nữa nhé..! 🎉🎉🎉🎉,,,,,,,"
1,"Đăng ký gói KB (Kết bạn) để thoải mái trò chuyện với người thân yêu. ,,,,,,,"
1,"""VNPT Nghệ An xin trân trọng gửi lời chào mừng năm học mới đến các bạn , các em, các cháu và các quý Thầy Cô giáo . . Chúc các em học sinh có một năm học mới thú vị và nhiều điều bổ ích . . Chúc các thầy Cô luôn vững tay chèo đưa những con thuyền cập bến thành công. . Chúc mừng năm học mới !"",,,,,,,"
1,"VNPT Vinaphone luôn luôn cung cấp các dịch vụ mới nhất cho quý khách trả nghiệm đặc biệt hơn đưa ra cho quý khách hàng mạng Cáp Quang (viết tắt FTTH) giá rẻ chưa từng có . Free Wfi 2 râu  . Free công lắp đặt  . Liên hệ lắp đặt địa bàn thành phố Vĩnh Yên - Vĩnh Phúc  0917062216 mr Hiếu,,,,,,,"
1,"""Chúc mừng sinh nhật nhà mạng Vinaphone tròn 20 tuổi (26/6/1996-26/6/2016). Tri ân Điểm bán Vinaphone có hoàn cảnh khó khăn. Công đoàn VNPT Lai Châu với công tác an sinh cho Điểm bán tại Huyện Mường Tè, Huyện Tam Đường tỉnh Lai Châu Nghĩa tình Vinaphone."",,,,,,,"
1,"""Chúc mừng các bác VNPT, giật tít """"nhất Châu Á"""" cứ như VN sáng tạo ra 4G"",,,,,,,"
1,"Nhà em mới mở quán nhậu. Ngon- bổ - rẻ... Mọi người đến ủng hộ nha Đối diện VNPT cột đồng hồ ạ,,,,,,,"
1,"Internet Cáp quang VNPT FiberVNN giá rẻ tại quận 9 chỉ 165.000đ,,,,,,,"
1,"""VNPT-Net được thành lập ngày 8/5/2015 theo đề án """"Tái cơ cấu của VNPT"""". Sau một năm đi vào hoạt động VNPT-Net đang nỗ lực đưa VNPT đứng đầu về chất lượng dịch vụ"",,,,,,,"
1,"Bộ trưởng Bộ Thông tin và Truyền thông Nguyễn Bắc Son trao tặng Bằng khen cho 20 cá nhân điển hình tiên tiến giai đoạn 2011 - 2015 tại Đại hội thi đua yêu nước giai đoạn 2011 - 2015 của Bộ TT&TT. 💐 💐 💐 💐 💐 💐 👏 👏 👏 👏 👏 .  . Báo điện tử VnMedia Tạp chí Xã hội thông tin-VNPT,,,,,,,"
1,"""Nói gì thì nói, Viettel là nhà mạng đi tiên phong trong việc bình dân hóa dịch vụ internet cáp quang. Còn nhớ hồi 2012 khi mà VNPT, FPT đưa ra gói 12Mbs với giá cả triệu/tháng thì Viettel chỉ là 385 ngàn."",,,,,,,"
1,"""Gói cước ưu đãi dành riêng cho các bạn học sinh sinh viên trên địa bàn Nam Định của VNPT - Vinaphone , tổng khuyến mại lên đến 1.460.000đ, đặc biệt với gói cước Internet 3G chỉ 25.000đ/tháng các bạn Sinh viên sẽ được miễn phí truy cập Internet không giới hạn dung lượng trong đó có 02 GB data ở tốc độ cao, hỗ trợ các bạn trong việc tìm kiếm tài liệu phục vụ cho việc học tập của các bạn tốt hơn. Vinaphone luôn mong muốn được đồng hành cùng các bạn!"",,,,,,,"
1,"""#VNPT #VNPTVinaphone #VNPTSoftware chúc mừng ngày báo chí cách mạng Việt Nam (21/6/1925 - 21/6/2016). Chúc các nhà báo sức khỏe, hạnh phúc và thành công."",,,,,,,"
1,"""Tham gia ngay chương trình khuyến mại của VNPT BÌnh Thuận để nhận ngay ưu đãi khủng: . + Miễn phí cứu hòa mạng. . + Nhận quà tăng ưu đãi như nón bảo hiểm, quà tặng Vinaphone. . Truy cập vào: http://binhthuan.VNPT.vn/news/detail/262 để biết thêm thông tin chi tiết."",,,,,,,"
1,"chỉ là câu chuyện đọc cho vui...hy vọng VNPT sẽ phát triển hơn hiện tại,,,,,,,"
1,"""/Vinaphone khuyến mại nạp ngày vàng từ 00h00 đến 23h59 ngày 17/06/2016. .  . - Tặng 50% giá trị thẻ nạp trong đó25%  giá trị được tặng cộng vào TK KM (gọi/sms liên mạng), 25% giá trị còn lại được tặng cộng vào TK KM2 (gọi/sms nội mạng Vinaphone và cố định VNPT). . - Tặng thêm 100% ngày sử dụng của thẻ cho thuê bao VinaCard, Vina365."",,,,,,,"
1,"Hành trình của ace đoàn viên Thanh niên VNPT...đến với các em nhỏ vùng cao Sìn Hồ...Đem đến cho các em niềm vui tuổi thơ với cả tấm lòng người VNPT...,,,,,,,"
